SC_S3_44_L		 8 1 12  3  6  2  8  -2500.0 3.0 3.0  60.9 487.3 -2550.0 -2500.0
SC_S3_45_L		 8 1 12  3  6  2  9  -2500.0 3.0 3.0  60.7 486.2 -2550.0 -2500.0
SC_S3_24_R		 8 1 12  3  5  2  0  -2500.0 3.0 3.0  61.2 489.7 -2550.0 -2500.0
SC_S3_25_R		 8 1 12  3  5  2  1  -1574.1 3.0 3.0  61.1 489.3 -2550.0 -2500.0
SC_S3_26_R		 8 1 12  3  5  2  2  -2500.0 3.0 3.0  61.1 489.0 -2550.0 -2500.0
SC_S3_27_R		 8 1 12  3  5  2  3  -2377.3 3.0 3.0  61.3 491.0 -2550.0 -2500.0
SC_S3_28_R		 8 1 12  3  5  2  4  -2254.5 3.0 3.0  61.0 488.7 -2550.0 -2500.0
SC_S3_29_R		 8 1 12  3  5  2  5  -2223.7 3.0 3.0  61.3 490.5 -2550.0 -2500.0
SC_S3_30_R		 8 1 12  3  5  2  6  -2003.8 3.0 3.0  61.1 489.0 -2550.0 -2500.0
SC_S3_31_R		 8 1 12  3  5  2  7  -2400.0 3.0 3.0  61.3 490.6 -2550.0 -2500.0
SC_S3_32_R		 8 1 12  3  5  2  8  -2150.0 3.0 3.0  60.8 486.9 -2550.0 -2500.0
SC_S3_33_R		 8 1 12  3  5  2  9  -2192.9 3.0 3.0  61.1 489.0 -2550.0 -2500.0
SC_S3_34_R		 8 1 12  3  5  2 10  -2393.0 3.0 3.0  61.1 489.1 -2550.0 -2500.0
SC_S3_35_R		 8 1 12  3  5  2 11  -2257.5 3.0 3.0  61.1 489.0 -2550.0 -2500.0
SC_S3_36_R		 8 1 12  3  4  2  0  -2219.5 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S3_37_R		 8 1 12  3  4  2  1  -2293.5 3.0 3.0  61.3  61.3 -2550.0 -2500.0
SC_S3_38_R		 8 1 12  3  4  2  2  -2500.0 3.0 3.0  61.4  61.4 -2550.0 -2500.0
SC_S3_39_R		 8 1 12  3  4  2  3  -2120.0 3.0 3.0  60.5  60.5 -2550.0 -2500.0
SC_S3_40_R		 8 1 12  3  4  2  4  -2500.0 3.0 3.0  61.4  61.4 -2550.0 -2500.0
SC_S3_41_R		 8 1 12  3  4  2  5  -2500.0 3.0 3.0  61.3  61.3 -2550.0 -2500.0
SC_S3_42_R		 8 1 12  3  4  2  6  -2500.0 3.0 3.0  61.7  61.7 -2550.0 -2500.0
SC_S3_43_R		 8 1 12  3  4  2  7  -2429.1 3.0 3.0  61.1  61.1 -2550.0 -2500.0
SC_S3_44_R		 8 1 12  3  4  2  8  -2500.0 3.0 3.0  61.3  61.3 -2550.0 -2500.0
SC_S3_45_R		 8 1 12  3  4  2  9  -2500.0 3.0 3.0  61.5  61.5 -2550.0 -2500.0
