LAC_S2_OUT_RL_05   04 1 09 04 04 03 04 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RL_06   04 1 09 04 04 03 05 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RL_07   04 1 09 04 04 03 06 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RL_08   04 1 09 04 04 03 07 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RL_09   04 1 09 04 04 03 08 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RL_10   04 1 09 04 04 03 09 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RL_11   04 1 09 04 04 03 10 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RL_12   04 1 09 04 04 03 11 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RL_13   04 1 09 04 04 03 12 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RL_14   04 1 09 04 04 03 13 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RL_15   04 1 09 04 04 03 14 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RL_16   04 1 09 04 04 03 15 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RL_17   04 1 09 04 05 03 00 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RL_18   04 1 09 04 05 03 01 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RL_19   04 1 09 04 05 03 02 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RL_20   04 1 09 04 05 03 03 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RL_21   04 1 09 04 05 03 04 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
LAC_S2_OUT_RL_22   04 1 09 04 05 03 05 -1000.0   1.5   1.3   121.5   486.0  2550.0  2500.0
