CR7_02_01             3 1 99  7 02 02 01 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_02_02             3 1 99  7 02 02 02 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_02_03             3 1 99  7 02 02 03 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_02_04             3 1 99  7 02 02 04 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_02_05             3 1 99  7 02 02 05 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_02_06             3 1 99  7 02 02 06 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_02_07             3 1 99  7 02 02 07 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_02_08             3 1 99  7 02 02 08 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_02_09             3 1 99  7 02 02 09 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_02_10             3 1 99  7 02 02 10 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_02_11             3 1 99  7 02 02 11 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_03_00             3 1 99  7 03 02 00 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_03_01             3 1 99  7 03 02 01 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_03_02             3 1 99  7 03 02 02 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_03_03             3 1 99  7 03 02 03 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_03_04             3 1 99  7 03 02 04 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_03_05             3 1 99  7 03 02 05 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_03_06             3 1 99  7 03 02 06 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_03_07             3 1 99  7 03 02 07 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_03_08             3 1 99  7 03 02 08 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_03_09             3 1 99  7 03 02 09 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_03_10             3 1 99  7 03 02 10 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_03_11             3 1 99  7 03 02 11 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_04_00             3 1 99  7 04 02 00 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_04_01             3 1 99  7 04 02 01 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_04_02             3 1 99  7 04 02 02 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_04_03             3 1 99  7 04 02 03 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_04_04             3 1 99  7 04 02 04 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_04_05             3 1 99  7 04 02 05 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_04_06             3 1 99  7 04 02 06 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_04_07             3 1 99  7 04 02 07 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_04_08             3 1 99  7 04 02 08 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_04_09             3 1 99  7 04 02 09 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_04_10             3 1 99  7 04 02 10 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_04_11             3 1 99  7 04 02 11 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_05_00             3 1 99  7 05 02 00 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_05_01             3 1 99  7 05 02 01 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_05_02             3 1 99  7 05 02 02 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_05_03             3 1 99  7 05 02 03 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_05_04             3 1 99  7 05 02 04 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_05_05             3 1 99  7 05 02 05 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_05_06             3 1 99  7 05 02 06 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_05_07             3 1 99  7 05 02 07 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_05_08             3 1 99  7 05 02 08 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_05_09             3 1 99  7 05 02 09 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_05_10             3 1 99  7 05 02 10 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_05_11             3 1 99  7 05 02 11 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_06_00             3 1 99  7 06 02 00 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_06_01             3 1 99  7 06 02 01 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_06_02             3 1 99  7 06 02 02 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
